Time (s),Channel 1 (V),Channel 2 (V)
-0.4345,-0.577902627534522,4.467946611681122
-0.434375,-0.577902627534522,4.470649517869283
-0.43425,-0.577902627534522,4.473014560783924
-0.434125,-0.5782420170237106,4.474703877151525
-0.434,-0.577902627534522,4.476731056792645
-0.433875,-0.577902627534522,4.478758236433766
-0.43375,-0.577902627534522,4.480785416074887
-0.433625,-0.577902627534522,4.482474732442488
-0.4335,-0.577902627534522,4.484164048810088
-0.433375,-0.577902627534522,4.485515501904168
-0.43325,-0.577902627534522,4.486529091724729
-0.433125,-0.577902627534522,4.487880544818809
-0.433,-0.577902627534522,4.48889413463937
-0.432875,-0.577902627534522,4.489907724459931
-0.43275,-0.577902627534522,4.49058345100697
-0.432625,-0.5782420170237106,4.491259177554011
-0.4325,-0.577902627534522,4.491934904101051
-0.432375,-0.577902627534522,4.491934904101051
-0.43225,-0.577902627534522,4.492948493921611
-0.432125,-0.577902627534522,4.492610630648091
-0.432,-0.577902627534522,4.492610630648091
-0.431875,-0.577902627534522,4.492948493921611
-0.43175,-0.5782420170237106,4.492610630648091
-0.431625,-0.577902627534522,4.491934904101051
-0.4315,-0.577902627534522,4.491934904101051
-0.431375,-0.577902627534522,4.491597040827531
-0.43125,-0.577902627534522,4.490921314280491
-0.431125,-0.5782420170237106,4.49024558773345
-0.431,-0.577902627534522,4.48923199791289
-0.430875,-0.5782420170237106,4.487880544818809
-0.43075,-0.5782420170237106,4.486866954998249
-0.430625,-0.5782420170237106,4.486191228451209
-0.4305,-0.5782420170237106,4.484501912083608
-0.430375,-0.577902627534522,4.482812595716007
-0.43025,-0.577902627534522,4.481461142621927
-0.430125,-0.577902627534522,4.479771826254327
-0.43,-0.577902627534522,4.477744646613206
-0.429875,-0.577902627534522,4.475717466972085
-0.42975,-0.577902627534522,4.473690287330964
-0.429625,-0.577902627534522,4.471325244416324
-0.4295,-0.577902627534522,4.468960201501682
-0.429375,-0.577902627534522,4.466257295313522
-0.42925,-0.577902627534522,4.463892252398881
-0.429125,-0.577902627534522,4.46118934621072
-0.429,-0.577902627534522,4.458148576749038
-0.428875,-0.5775632380453334,4.455107807287357
-0.42875,-0.577902627534522,4.452404901099197
-0.428625,-0.577902627534522,4.449364131637515
-0.4285,-0.5775632380453334,4.445647635628793
-0.428375,-0.5775632380453334,4.442606866167113
-0.42825,-0.5775632380453334,4.438552506884871
-0.428125,-0.5775632380453334,4.43483601087615
-0.428,-0.5775632380453334,4.431795241414468
-0.427875,-0.5775632380453334,4.427065155585186
-0.42775,-0.5775632380453334,4.423010796302945
-0.427625,-0.5772238485561448,4.418956437020704
-0.4275,-0.5772238485561448,4.414564214464942
-0.427375,-0.5772238485561448,4.40983412863566
-0.42725,-0.5772238485561448,4.405441906079899
-0.427125,-0.5772238485561448,4.401049683524137
-0.427,-0.5772238485561448,4.395643871147815
-0.426875,-0.5772238485561448,4.391927375139094
-0.42675,-0.5768844590669563,4.386521562762772
-0.426625,-0.5768844590669563,4.38044002383941
-0.4265,-0.5768844590669563,4.376385664557167
-0.426375,-0.5768844590669563,4.370304125633806
-0.42625,-0.5768844590669563,4.364898313257484
-0.426125,-0.5768844590669563,4.359830364154682
-0.426,-0.5768844590669563,4.353748825231319
-0.425875,-0.5768844590669563,4.348005149581478
-0.42575,-0.5768844590669563,4.342261473931635
-0.425625,-0.5765450695777676,4.335842071734753
-0.4255,-0.5765450695777676,4.32976053281139
-0.425375,-0.5765450695777676,4.324016857161548
-0.42525,-0.5765450695777676,4.317259591691146
-0.425125,-0.5762056800885791,4.310502326220743
-0.425,-0.5762056800885791,4.304420787297381
-0.424875,-0.5762056800885791,4.297325658553458
-0.42475,-0.5762056800885791,4.289892666536016
-0.424625,-0.5762056800885791,4.283811127612653
-0.4245,-0.5762056800885791,4.276378135595211
-0.424375,-0.5758662905993905,4.268945143577768
-0.42425,-0.5758662905993905,4.262525741380886
-0.424125,-0.5758662905993905,4.254754886089922
-0.424,-0.575526901110202,4.246646167525439
-0.423875,-0.575526901110202,4.240226765328557
-0.42375,-0.5751875116210133,4.232118046764074
-0.423625,-0.5751875116210133,4.22367146492607
-0.4235,-0.5751875116210133,4.216914199455668
-0.423375,-0.5751875116210133,4.208129754344145
-0.42325,-0.5751875116210133,4.199345309232622
-0.423125,-0.5751875116210133,4.191912317215179
-0.423,-0.5748481221318248,4.183465735377176
-0.422875,-0.5748481221318248,4.174343426992133
-0.42275,-0.5748481221318248,4.166572571701169
-0.422625,-0.5745087326426362,4.157788126589646
-0.4225,-0.5745087326426362,4.148327954931083
-0.422375,-0.5745087326426362,4.140219236366599
-0.42225,-0.5741693431534476,4.130759064708036
-0.422125,-0.5741693431534476,4.121298893049472
-0.422,-0.5741693431534476,4.112852311211469
-0.421875,-0.573829953664259,4.103392139552906
-0.42175,-0.573829953664259,4.093594104620822
-0.421625,-0.573829953664259,4.085485386056339
-0.4215,-0.5734905641750705,4.074673761303695
-0.421375,-0.5734905641750705,4.064875726371612
-0.42125,-0.5734905641750705,4.056091281260088
-0.421125,-0.5731511746858818,4.045955383054484
-0.421,-0.5731511746858818,4.035481621575361
-0.420875,-0.5731511746858818,4.026697176463838
-0.42075,-0.5728117851966933,4.015547688437673
-0.420625,-0.5728117851966933,4.004736063685029
-0.4205,-0.5728117851966933,3.994938028752945
-0.420375,-0.5724723957075047,3.984802130547342
-0.42025,-0.5724723957075047,3.973652642521177
-0.420125,-0.5721330062183161,3.963854607589094
-0.42,-0.5721330062183161,3.95304298283645
-0.419875,-0.5721330062183161,3.941893494810286
-0.41975,-0.5717936167291275,3.931419733331162
-0.419625,-0.5717936167291275,3.920608108578517
-0.4195,-0.5717936167291275,3.908782894005313
-0.419375,-0.571454227239939,3.898309132526189
-0.41925,-0.571454227239939,3.887159644500025
-0.419125,-0.5711148377507504,3.875334429926821
-0.419,-0.5711148377507504,3.864184941900656
-0.418875,-0.5707754482615618,3.853373317148012
-0.41875,-0.5707754482615618,3.840872376027768
-0.418625,-0.5707754482615618,3.829722888001604
-0.4185,-0.5704360587723732,3.818235536701919
-0.418375,-0.5704360587723732,3.805734595581675
-0.41825,-0.5700966692831847,3.794922970829031
-0.418125,-0.5700966692831847,3.782759892982306
-0.418,-0.5700966692831847,3.769921088588541
-0.417875,-0.569757279793996,3.758433737288857
-0.41775,-0.569757279793996,3.746608522715652
-0.417625,-0.5694178903048075,3.733431855048368
-0.4175,-0.5694178903048075,3.721944503748683
-0.417375,-0.5690785008156189,3.709781425901959
-0.41725,-0.5690785008156189,3.696266894961154
-0.417125,-0.5687391113264303,3.684103817114429
-0.417,-0.5687391113264303,3.671602875994185
-0.416875,-0.5687391113264303,3.6584262083269
-0.41675,-0.5683997218372417,3.645925267206655
-0.416625,-0.5683997218372417,3.63342432608641
-0.4165,-0.5680603323480532,3.619909795145605
-0.416375,-0.5680603323480532,3.607408854025361
-0.41625,-0.5677209428588645,3.594907912905116
-0.416125,-0.5677209428588645,3.580717655417271
-0.416,-0.567381553369676,3.568216714297026
-0.415875,-0.5670421638804874,3.555377909903261
-0.41575,-0.5670421638804874,3.541525515688936
-0.415625,-0.5670421638804874,3.527673121474611
-0.4155,-0.5670421638804874,3.514834317080846
-0.415375,-0.5667027743912989,3.500306196319481
-0.41525,-0.5663633849021102,3.487467391925716
-0.415125,-0.5660239954129217,3.473952860984911
-0.415,-0.5660239954129217,3.459424740223545
-0.414875,-0.5660239954129217,3.446585935829781
-0.41475,-0.5656846059237332,3.432733541615455
-0.414625,-0.5656846059237332,3.417867557580569
-0.4145,-0.5653452164345445,3.405028753186805
-0.414375,-0.5650058269453559,3.39117635897248
-0.41425,-0.5650058269453559,3.376310374937594
-0.414125,-0.5646664374561674,3.362795843996789
-0.414,-0.5646664374561674,3.348943449782464
-0.413875,-0.5643270479669787,3.334077465747578
-0.41375,-0.5643270479669787,3.319887208259733
-0.413625,-0.5639876584777902,3.306372677318928
-0.4135,-0.5636482689886017,3.290830966737002
-0.413375,-0.563308879499413,3.276978572522677
