Time (s),Channel 1 (V),Channel 2 (V)
-0.00121293215661045,-0.4754070017995706,0.5004181907342791
-0.00121275215661045,-0.4750676123103825,0.4990667376402004
-0.00121257215661045,-0.4754070017995709,0.4980531478196381
-0.00121239215661045,-0.4757463912887592,0.4963638314520388
-0.00121221215661045,-0.4747282228211936,0.4950123783579573
-0.00121203215661045,-0.4747282228211936,0.4943366518109177
-0.00121185215661045,-0.4747282228211936,0.4936609252638769
-0.00121167215661045,-0.4747282228211936,0.4933230619903572
-0.00121149215661045,-0.4747282228211936,0.4936609252638773
-0.00121131215661045,-0.4747282228211936,0.4936609252638773
-0.00121113215661045,-0.4750676123103822,0.4946745150844376
-0.00121095215661045,-0.4750676123103822,0.4946745150844376
-0.00121077215661045,-0.4750676123103822,0.4953502416314777
-0.00121059215661045,-0.4754070017995707,0.4970395579990795
-0.00121041215661045,-0.4754070017995707,0.4990667376401973
-0.00121023215661045,-0.4757463912887593,0.5007560540078004
-0.00121005215661045,-0.4757463912887593,0.5021075071018791
-0.00120987215661045,-0.4757463912887595,0.5034589601959619
-0.00120969215661045,-0.4760857807779478,0.5061618663841206
-0.00120951215661045,-0.4764251702671355,0.5102162256663649
-0.00120933215661045,-0.4754070017995712,0.5119055420339632
-0.00120915215661045,-0.476425170267136,0.5152841747691637
-0.00120897215661045,-0.4760857807779479,0.5186628075043664
-0.00120879215661045,-0.4774433387347022,0.5240686198806885
-0.00120861215661045,-0.4774433387347022,0.5271093893423697
-0.00120843215661045,-0.4781221177130794,0.5318394751716513
-0.00120825215661045,-0.478461507202268,0.5365695610009331
-0.00120807215661045,-0.4788008966914569,0.5406239202831767
-0.00120789215661045,-0.4794796756698341,0.5453540061124589
-0.00120771215661045,-0.4801584546482103,0.5507598184887736
-0.00120753215661045,-0.4804978441373998,0.5554899043180631
-0.00120735215661045,-0.4811766231157763,0.5615714432414197
-0.00120717215661045,-0.4815160126049655,0.5666393923442276
-0.00120699215661045,-0.4821947915833421,0.5737345210881438
-0.00120681215661045,-0.4825341810725319,0.5801539232850359
-0.00120663215661045,-0.4835523495400962,0.5872490520289489
-0.00120645215661045,-0.4832129600509081,0.5943441807728749
-0.00120627215661045,-0.4842311285184738,0.6007635829697571
-0.00120609215661045,-0.4852492969860396,0.6098858913548006
-0.00120591215661045,-0.4852492969860396,0.6173188833722434
-0.00120573215661045,-0.4855886864752282,0.6257654652102465
-0.00120555215661045,-0.4866068549427939,0.6331984572276892
-0.00120537215661045,-0.4872856339211705,0.6419829023392045
-0.00120519215661045,-0.48762502341036,0.6504294841772199
-0.00120501215661045,-0.4883038023887362,0.6595517925622508
-0.00120483215661045,-0.4889825813671143,0.6690119642208268
-0.00120465215661045,-0.4896613603454908,0.6777964093323419
-0.00120447215661045,-0.4896613603454917,0.6862429911703584
-0.00120429215661045,-0.4903401393238679,0.6963788893759482
-0.00120411215661045,-0.4906795288130575,0.7075283774021259
-0.00120393215661045,-0.491358307791434,0.7173264123342007
-0.00120375215661045,-0.4923764762589998,0.7274623105398046
-0.00120357215661045,-0.4927158657481884,0.7386117985659686
-0.00120339215661045,-0.4937340342157541,0.7497612865921328
-0.00120321215661045,-0.4944128131941313,0.760910774618297
-0.00120303215661045,-0.4944128131941313,0.7727359891915013
-0.00120285215661045,-0.4957703711508857,0.7845612037647109
-0.00120267215661045,-0.4961097606400738,0.79571069179086
-0.00120249215661045,-0.4971279291076404,0.8078737696376003
-0.00120231215661045,-0.4981460975752052,0.8203747107578335
-0.00120213215661045,-0.4984854870643946,0.8325377886045697
-0.00120195215661045,-0.499164266042771,0.8457144562718426
-0.00120177215661045,-0.4998430450211492,0.8578775341185845
-0.00120159215661045,-0.5005218239995253,0.8703784752388123
-0.00120141215661045,-0.5015399924670909,0.8838930061796167
-0.00120123215661045,-0.5022187714454686,0.8980832636674683
-0.00120105215661045,-0.5028975504238458,0.9115977946082734
-0.00120087215661045,-0.5032369399130343,0.9257880520961186
-0.00120069215661045,-0.5042551083806001,0.9396404463104437
-0.00120051215661045,-0.5052732768481658,0.9531549772512489
-0.00120033215661045,-0.5049338873589775,0.9680209612861415
